STOP_ID,STOP_FRISK_DATE,STOP_FRISK_TIME,YEAR2,MONTH2,DAY2,STOP_WAS_INITIATED,RECORD_STATUS_CODE,ISSUING_OFFICER_RANK,ISSUING_OFFICER_COMMAND_CODE,SUPERVISING_OFFICER_RANK,SUPERVISING_OFFICER_COMMAND_CODE,SUPERVISING_ACTION_CORRESPONDING_ACTIVITY_LOG_ENTRY_REVIEWED,LOCATION_IN_OUT_CODE,OBSERVED_DURATION_MINUTES,SUSPECTED_CRIME_DESCRIPTION,STOP_DURATION_MINUTES,OFFICER_EXPLAINED_STOP_FLAG,OTHER_PERSON_STOPPED_FLAG,SUSPECT_ARRESTED_FLAG,SUMMONS_ISSUED_FLAG,OFFICER_IN_UNIFORM_FLAG,FRISKED_FLAG,SEARCHED_FLAG,ASK_FOR_CONSENT_FLG,CONSENT_GIVEN_FLG,OTHER_CONTRABAND_FLAG,WEAPON_FOUND_FLAG,PHYSICAL_FORCE_VERBAL_INSTRUCTION_FLAG,DEMEANOR_OF_PERSON_STOPPED,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_BODY_BUILD_TYPE,SUSPECT_EYE_COLOR,SUSPECT_HAIR_COLOR,STOP_LOCATION_PRECINCT,STOP_LOCATION_SECTOR_CODE,STOP_LOCATION_FULL_ADDRESS,STOP_LOCATION_STREET_NAME,STOP_LOCATION_X,STOP_LOCATION_Y,STOP_LOCATION_PATROL_BORO_NAME,STOP_LOCATION_BORO_NAME
8138,2023-06-22,19:20:00,2023,June,Thursday,Based on C/W on Scene,APP,POM,77,SGT,77,1,O,0,PETIT LARCENY,3,1,0,0,0,1,0,0,0,0,0,0,1,CALM,27.75,MALE,BLACK,5.7,165.72,MED,BRO,BLK,77,B,748 NOSTRAND AVE,NOSTRAND AVE,998042.0,184488.0,PBBN,BROOKLYN
8139,2023-06-13,17:42:00,2023,June,Tuesday,Based on Self Initiated,APP,SSA,803,LT,803,1,O,1,CPW,2,1,0,0,0,1,1,0,0,0,0,0,1,NERVOUS COMBATIVE  TENSE AGGRESSIVE,17.0,MALE,BLACK,5.6,130.0,MED,BRO,BLK,79,D,MARCUS GARVEY BLVD && PARK AVE,MARCUS GARVEY BLVD,1000568.0,193779.0,PBBN,BROOKLYN
8140,2023-06-22,11:05:00,2023,June,Thursday,Based on Radio Run,APP,POM,105,LT,105,1,O,1,PETIT LARCENY,20,1,0,0,0,1,0,0,0,0,0,0,1,CALM,15.0,MALE,WHITE HISPANIC,6.1,200.0,MED,BRO,BRO,105,D,94 AVE && 214 ST,94 AVE,1054995.0,200978.0,PBQS,QUEENS
8141,2023-06-22,16:05:00,2023,June,Thursday,Based on Radio Run,APP,POM,108,SGT,108,1,O,0,PETIT LARCENY,5,0,0,1,0,1,1,1,1,1,0,0,1,IRATE NON-COMPLIANT NOT WILLING TO SPEAK OR LISTEN TO OFFICERS,32.0,MALE,BLACK,6.0,180.0,MED,BRO,BRO,108,A,46 AVE && VERNON BLVD,46 AVE,997353.0,211387.0,PBQN,QUEENS
8142,2023-06-22,22:08:00,2023,June,Thursday,Based on Radio Run,APP,PO,14,SGT,14,1,O,1,CPW,15,1,1,0,0,1,0,1,1,1,0,0,1,CALM,37.0,FEMALE,BLACK,5.6,165.0,HEA,BRO,BLK,14,D,130 W 37 ST,W 37 ST,987504.0,213387.0,PBMS,MANHATTAN
8143,2023-06-22,22:08:00,2023,June,Thursday,Based on Radio Run,APP,PO,14,SGT,14,1,O,1,CPW,15,1,1,0,0,1,1,0,0,0,0,0,1,ANNOYED,37.0,MALE,BLACK,5.9,170.0,THN,BRO,BLK,14,D,130 W 37 ST,W 37 ST,987504.0,213387.0,PBMS,MANHATTAN
8144,2023-06-16,22:30:00,2023,June,Friday,Based on Radio Run,APP,POM,23,SGT,23,0,O,10,CPW,2,1,0,0,0,1,1,0,0,0,0,0,1,NORMAL. NOT UPSET.,16.0,MALE,BLACK,6.0,160.0,THN,BRO,BLK,23,D,1829 LEXINGTON AVE,LEXINGTON AVE,1000155.0,229511.0,PBMN,MANHATTAN
8145,2023-06-19,11:46:00,2023,June,Monday,Based on Self Initiated,APP,POM,40,LT,40,0,O,0,OTHER,6,1,0,0,0,1,0,0,0,0,0,0,1,HOSTILE,16.0,MALE,BLACK,5.11,160.0,THN,BRO,BLK,40,C,3 AVE && E 149 ST,3 AVE,1007046.0,236603.0,PBBX,BRONX
8146,2023-05-23,23:14:00,2023,May,Tuesday,Based on Self Initiated,APP,POM,46,SGT,183,0,O,1,CPW,4,1,0,0,0,1,1,0,0,0,0,0,1,NERVOUS,27.75,MALE,BLACK,5.64,165.72,THN,BRO,BLK,42,A,WEBSTER AVE && E 170 ST,WEBSTER AVE,1009873.0,243953.0,PBBX,BRONX
8147,2023-05-23,23:14:00,2023,May,Tuesday,Based on Self Initiated,APP,POM,52,SGT,183,0,O,0,CPW,4,1,0,0,0,1,1,0,0,0,0,0,1,NERVOUS,27.75,MALE,BLACK,6.2,180.0,MED,BRO,BLK,42,A,WEBSTER AVE && E 170 ST,WEBSTER AVE,1009873.0,243953.0,PBBX,BRONX
8148,2023-06-23,20:01:00,2023,June,Friday,Based on Self Initiated,APP,PO,808,SGT,808,1,O,5,CPW,1,1,0,0,0,1,1,0,0,0,0,0,1,CALM,25.0,MALE,BLACK,5.8,120.0,THN,BRO,BLK,43,D,1040 SOUNDVIEW AVE,SOUNDVIEW AVE,1020293.0,240355.0,PBBX,BRONX
8149,2023-06-20,20:28:00,2023,June,Tuesday,Based on Self Initiated,APP,SGT,44,LT,44,1,O,1,CPW,3,1,0,0,0,1,1,0,0,0,0,0,1,ANNOYED,21.0,MALE,BLACK,5.9,150.0,THN,BRO,XXX,44,B,WOODYCREST AVE && W 165 ST,WOODYCREST AVE,1004449.0,243104.0,PBBX,BRONX
8150,2023-06-23,21:25:00,2023,June,Friday,Based on Radio Run,APP,PO,44,SGT,44,1,O,0,ASSAULT,9,1,0,1,0,1,0,1,0,0,0,0,1,CALM,37.0,MALE,WHITE HISPANIC,5.11,210.0,HEA,BRO,BLK,44,B,W 162 ST && OGDEN AVE,W 162 ST,1003591.0,242274.0,PBBX,BRONX
8151,2023-06-23,18:20:00,2023,June,Friday,Based on Radio Run,APP,PO,808,SGT,808,1,O,0,CPW,3,1,0,0,0,1,1,0,1,1,0,0,1,CALM,20.0,MALE,ASIAN / PACIFIC ISLANDER,5.9,150.0,THN,BRO,BLK,45,A,SAMPSON AVE && BRINSMADE AVE,SAMPSON AVE,1033398.0,237708.0,PBBX,BRONX
8152,2023-06-20,23:11:00,2023,June,Tuesday,Based on Radio Run,APP,POM,46,SGT,46,1,O,0,CPW,3,0,1,0,1,1,0,1,0,0,0,1,1,CALM,21.0,MALE,BLACK,5.9,170.0,MED,BRO,BLK,46,C,GRAND CONC && FIELD PL,GRAND CONC,1012130.0,252134.0,PBBX,BRONX
8153,2023-06-21,16:51:00,2023,June,Wednesday,Based on Self Initiated,APP,POF,46,SGT,46,1,O,0,CPW,2,1,0,0,0,1,1,1,0,1,0,0,1,COOPERATIVE,38.0,MALE,WHITE HISPANIC,5.7,160.0,MED,BRO,BLK,46,B,E FORDHAM RD && ELM PL,E FORDHAM RD,1013646.0,253325.0,PBBX,BRONX
8154,2023-06-20,23:27:00,2023,June,Tuesday,Based on Self Initiated,APP,POM,183,SGT,183,0,O,1,CPW,1,1,0,1,0,1,1,0,0,1,1,1,1,CALM,44.0,MALE,WHITE HISPANIC,5.9,180.0,MED,BRO,BLK,48,B,E 182 ST && CROTONA AVE,E 182 ST,1015669.0,249088.0,PBBX,BRONX
8155,2023-06-22,23:19:00,2023,June,Thursday,Based on Self Initiated,APP,POM,52,SGT,183,0,O,2,CPW,1,1,0,0,0,1,1,0,0,0,0,0,1,ANGRY,27.75,MALE,BLACK,5.64,165.72,THN,BRO,BLK,48,C,E TREMONT AVE && WEBSTER AVE,E TREMONT AVE,1011651.0,248133.0,PBBX,BRONX
8156,2023-06-23,01:18:00,2023,June,Friday,Based on Self Initiated,APP,POM,52,SGT,183,0,O,0,CPW,1,1,0,0,0,1,1,0,0,0,0,0,1,CALM,27.75,MALE,BLACK,5.64,165.72,THN,BRO,BLK,52,A,W KINGSBRIDGE RD && AQUEDUCT AVE W,W KINGSBRIDGE RD,1011918.0,255536.0,PBBX,BRONX
8157,2023-06-22,16:25:00,2023,June,Thursday,Based on C/W on Scene,APP,SGT,318,LT,318,1,I,1,CPW,5,1,0,0,0,1,1,0,0,0,0,0,1,CALM,44.0,MALE,BLACK,6.2,190.0,MED,BRO,BLK,69,A,10313 GLENWOOD RD,GLENWOOD RD,1012676.0,175524.0,PBBS,BROOKLYN
8158,2023-06-22,16:45:00,2023,June,Thursday,Based on Radio Run,APP,POM,71,SGT,71,1,O,1,CPW,5,1,0,0,0,1,0,0,0,0,0,0,1,CONFUSED,27.0,FEMALE,BLACK,5.8,300.0,HEA,BRO,BLK,71,B,331 UTICA AVE,UTICA AVE,1003343.0,182164.0,PBBS,BROOKLYN
8159,2023-06-23,15:18:00,2023,June,Friday,Based on Self Initiated,APP,POM,71,SGT,71,1,O,1,GRAND LARCENY AUTO,2,1,0,0,0,1,0,0,0,0,0,0,1,IRATE,27.0,MALE,BLACK,6.4,175.0,THN,BRO,BLK,71,D,TROY AVE && MIDWOOD ST,TROY AVE,1001677.0,180083.0,PBBS,BROOKLYN
8160,2023-06-23,15:48:00,2023,June,Friday,Based on Self Initiated,APP,SGT,318,LT,318,1,O,1,CPW,2,1,1,0,0,1,1,0,0,1,0,0,1,NERVOUS,16.0,MALE,WHITE HISPANIC,5.7,190.0,HEA,BRO,BLK,76,B,364 WARREN ST,WARREN ST,986900.0,188854.0,PBBS,BROOKLYN
8161,2023-06-20,02:22:00,2023,June,Tuesday,Based on Self Initiated,APP,PO,84,SGT,84,1,O,1,CRIMINAL TRESPASS,8,1,0,1,1,1,1,1,0,0,0,0,1,NERVOUS,33.0,MALE,BLACK,5.1,170.0,THN,BRO,BLK,84,A,77 COLUMBIA HTS,COLUMBIA HTS,985574.0,194441.0,PBBN,BROOKLYN
8162,2023-06-16,02:00:00,2023,June,Friday,Based on Self Initiated,APP,PO,90,SGT,90,0,O,3,GRAND LARCENY AUTO,15,1,0,1,0,1,0,0,0,0,0,0,1,NERVOUS,47.0,MALE,BLACK HISPANIC,5.9,200.0,MED,BRO,BRO,90,C,BROADWAY && COOK ST,BROADWAY,999690.0,195087.0,PBBN,BROOKLYN
8163,2023-06-22,00:27:00,2023,June,Thursday,Based on Radio Run,APP,PO,105,SGT,105,1,O,1,GRAND LARCENY,5,1,0,0,0,1,0,0,0,0,0,0,1,NORMAL,27.0,MALE,BLACK,5.7,225.0,HEA,BRO,BLK,105,A,146-80 GUY R BREWER BLVD,GUY R BREWER BLVD,1048549.0,180161.0,PBQS,QUEENS
8164,2023-06-22,01:05:00,2023,June,Thursday,Based on Radio Run,APP,POM,105,SGT,105,1,O,5,CPW,10,1,0,0,0,1,0,0,0,0,0,0,1,ANGRY ANNOYED CONFRONTATIONAL,40.0,MALE,BLACK,5.4,215.0,HEA,BRO,BLD,105,D,223 ST && HEMPSTEAD AVE,223 ST,1058778.0,198834.0,PBQS,QUEENS
8165,2023-06-20,02:07:00,2023,June,Tuesday,Based on Radio Run,APP,POM,106,LT,106,1,O,1,GRAND LARCENY,20,1,1,1,0,1,1,1,1,0,0,1,1,ANNOYED,29.0,MALE,BLACK HISPANIC,5.9,160.0,THN,BRO,BLK,106,B,133 AVE && 116 ST,133 AVE,1033326.0,184466.0,PBQS,QUEENS
8166,2023-06-21,01:26:00,2023,June,Wednesday,Based on Self Initiated,APP,POM,114,SGT,184,1,O,3,CPW,3,1,0,0,0,1,1,0,1,1,0,0,1,NERVOUS SWEATING,18.0,MALE,ASIAN / PACIFIC ISLANDER,5.1,150.0,THN,BRO,BLK,110,C,55 AVE && 99 ST,55 AVE,1022844.0,208777.0,PBQN,QUEENS
8167,2023-06-21,19:35:00,2023,June,Wednesday,Based on Radio Run,APP,PO,121,LT,121,1,O,0,ROBBERY,2,1,1,0,0,1,0,0,0,0,0,1,1,CALM,35.0,MALE,BLACK,5.11,190.0,MED,BRO,BLK,121,B,129 EATON PL,EATON PL,944120.0,170707.0,PBSI,STATEN ISLAND
8168,2023-06-23,22:09:00,2023,June,Friday,Based on Self Initiated,APP,PO,24,SGT,24,0,O,1,BURGLARY,4,1,1,0,0,1,0,0,0,0,0,0,1,CALM,36.0,MALE,WHITE HISPANIC,5.1,170.0,THN,BRO,BLK,24,B,230 W 97 ST,W 97 ST,992288.0,228953.0,PBMN,MANHATTAN
8169,2023-06-23,22:09:00,2023,June,Friday,Based on Self Initiated,APP,PO,24,SGT,24,0,O,1,BURGLARY,4,1,1,0,0,1,0,0,0,0,0,0,1,CALM,45.0,FEMALE,WHITE HISPANIC,5.4,185.0,HEA,BRO,BLK,24,B,230 W 97 ST,W 97 ST,992288.0,228953.0,PBMN,MANHATTAN
8170,2023-06-24,00:50:00,2023,June,Saturday,Based on Radio Run,APP,POM,25,SGT,25,1,O,1,CPW,3,1,0,0,0,1,1,0,0,0,0,0,1,AGITATED AND UNCOOPERATIVE,38.0,MALE,BLACK,6.2,190.0,U,ZZZ,XXX,25,C,E 124 ST && 5 AVE,E 124 ST,1000098.0,232836.0,PBMN,MANHATTAN
8171,2023-06-14,21:54:00,2023,June,Wednesday,Based on Self Initiated,APP,POM,40,SGT,40,1,O,1,CPW,1,1,0,1,0,1,1,1,0,0,0,1,1,NERVOUS,23.0,MALE,BLACK,5.1,150.0,THN,BRO,BLK,40,C,2912 3 AVE,3 AVE,1007552.0,237006.0,PBBX,BRONX
8172,2023-06-16,20:02:00,2023,June,Friday,Based on Self Initiated,APP,POM,40,SGT,40,1,O,0,CPW,1,1,0,0,0,1,1,0,0,0,0,0,1,CALM,27.75,MALE,BLACK,5.64,165.72,THN,BRO,BLK,40,A,533 E 139 ST,E 139 ST,1006966.0,233663.0,PBBX,BRONX
8173,2023-06-16,21:34:00,2023,June,Friday,Based on Self Initiated,APP,POM,40,LT,40,1,O,2,CPW,6,1,0,0,1,1,1,0,0,0,0,0,1,NERVOUS,33.0,MALE,WHITE HISPANIC,5.11,160.0,THN,BRO,BLK,40,B,350 E 143 ST,E 143 ST,1005789.0,235331.0,PBBX,BRONX
8174,2023-06-10,00:53:00,2023,June,Saturday,Based on Self Initiated,APP,PO,40,SGT,40,1,O,1,CPW,1,1,0,0,0,1,1,0,0,0,0,0,1,NORMAL,27.75,MALE,WHITE HISPANIC,5.64,165.72,THN,BRO,BLK,40,A,E 149 ST && ST ANNS AVE,E 149 ST,1008345.0,235949.0,PBBX,BRONX
8175,2023-06-23,00:24:00,2023,June,Friday,Based on Self Initiated,APP,PO,41,LT,41,1,I,1,ROBBERY,34,1,1,0,0,1,0,0,0,0,0,0,1,NERVOUS,22.0,MALE,BLACK HISPANIC,6.4,160.0,THN,BRO,BLK,41,D,SHERIDAN BOULEVARD && WESTCHESTER AVENUE,SHERIDAN BOULEVARD,1015856.0,240896.0,PBBX,BRONX
8176,2023-06-14,22:24:00,2023,June,Wednesday,Based on Self Initiated,APP,PO,43,SGT,130,1,O,3,CPW,2,1,0,0,0,1,1,0,1,1,0,0,1,CALM,30.0,MALE,BLACK HISPANIC,5.11,180.0,MED,BRO,XXX,43,D,E 174 ST && NOBLE AVE,E 174 ST,1019975.0,243387.0,PBBX,BRONX
8177,2023-06-22,00:37:00,2023,June,Thursday,Based on Self Initiated,APP,PO,130,LT,130,1,O,2,CPW,14,1,0,0,0,1,1,0,0,0,0,0,1,CALM,21.0,MALE,BLACK HISPANIC,5.9,160.0,THN,BRO,XXX,44,E,1344 GRAND CONC,GRAND CONC,1007862.0,244423.0,PBBX,BRONX
8178,2023-06-11,01:00:00,2023,June,Sunday,Based on Radio Run,APP,POF,77,LT,77,0,O,0,CPW,3,1,0,0,0,1,1,1,0,1,0,0,1,CALM,30.0,MALE,BLACK,5.7,150.0,THN,BRO,BLK,77,B,777 PROSPECT PL,PROSPECT PL,997919.0,185015.0,PBBN,BROOKLYN
8179,2023-06-21,14:23:00,2023,June,Wednesday,Based on Radio Run,APP,SGT,104,SGT,104,1,O,1,ASSAULT,15,1,1,1,0,1,1,1,0,0,0,1,1,UPSET,14.0,MALE,WHITE HISPANIC,5.8,135.0,THN,BRO,BLK,104,B,WOODBINE ST && WOODWARD AVE,WOODBINE ST,1010627.0,195926.0,PBQN,QUEENS
8180,2023-06-21,14:28:00,2023,June,Wednesday,Based on Radio Run,APP,SGT,104,SGT,104,1,O,1,ASSAULT,15,1,1,0,0,1,1,1,1,1,0,0,1,UPSET,14.0,MALE,WHITE HISPANIC,5.7,140.0,THN,BRO,BLK,104,B,WOODBINE ST && WOODWARD AVE,WOODBINE ST,1010627.0,195926.0,PBQN,QUEENS
8181,2023-06-20,22:30:00,2023,June,Tuesday,Based on Self Initiated,APP,PO,184,SGT,184,1,O,1,CPW,2,1,0,0,0,1,1,0,0,0,0,0,1,CALM,25.0,MALE,WHITE HISPANIC,5.5,160.0,MED,ZZZ,XXX,114,A,31 AVE && 47 ST,31 AVE,1008771.0,215701.0,PBQN,QUEENS
8182,2023-06-22,22:38:00,2023,June,Thursday,Based on Radio Run,APP,PO,184,SGT,184,1,O,1,CPW,2,1,0,0,0,1,1,0,0,0,0,0,1,NERVOUS,30.0,MALE,WHITE HISPANIC,5.7,180.0,MED,BRO,BLK,114,D,31 AVE && 12 ST,31 AVE,1002685.0,219385.0,PBQN,QUEENS
8183,2023-06-17,21:22:00,2023,June,Saturday,Based on Self Initiated,APP,PO,184,SGT,184,1,O,1,CPW,2,1,0,0,0,1,1,0,0,0,0,0,1,NERVOUS,25.0,MALE,WHITE HISPANIC,5.8,170.0,MED,BRO,BLK,115,B,77 ST && 32 AVE,77 ST,1014613.0,215161.0,PBQN,QUEENS
8184,2023-06-21,19:35:00,2023,June,Wednesday,Based on Radio Run,APP,PO,121,LT,121,1,O,0,ROBBERY,3,1,1,0,0,1,1,0,0,0,0,0,1,CALM,30.0,MALE,BLACK,5.9,175.0,MED,BRO,BLK,121,B,129 EATON PL,EATON PL,944120.0,170707.0,PBSI,STATEN ISLAND
8185,2023-06-17,20:08:00,2023,June,Saturday,Based on C/W on Scene,APP,POM,6,SGT,6,1,O,1,PETIT LARCENY,3,1,0,1,0,1,0,1,0,0,0,0,1,REMORSEFUL,28.0,MALE,WHITE,5.6,120.0,THN,BRO,BRO,6,B,40 E 14 ST,E 14 ST,986646.0,207013.0,PBMS,MANHATTAN
8186,2023-06-17,22:39:00,2023,June,Saturday,Based on Radio Run,APP,PO,18,LT,18,1,O,1,GRAND LARCENY,5,1,0,1,0,1,0,1,0,0,0,0,1,NERVOUS,20.0,MALE,WHITE HISPANIC,5.11,165.0,THN,BRO,BLK,18,D,9 AVE && W 48 ST,9 AVE,987058.0,216980.0,PBMS,MANHATTAN
8187,2023-06-17,22:39:00,2023,June,Saturday,Based on Radio Run,APP,PO,18,LT,18,1,O,1,GRAND LARCENY,1,1,0,1,0,1,0,1,0,0,0,0,1,TIRED,27.75,MALE,BLACK,6.0,200.0,MED,BRO,BLK,18,D,W 51 ST && 9 AVE,W 51 ST,987437.0,217664.0,PBMS,MANHATTAN
8188,2023-06-22,16:52:00,2023,June,Thursday,Based on Radio Run,APP,PO,71,SGT,71,1,O,0,CPW,6,1,0,0,0,1,0,0,0,0,0,0,1,CALM,18.0,FEMALE,WHITE HISPANIC,5.2,120.0,THN,BRO,BLK,71,B,UTICA AVE && CROWN ST,UTICA AVE,1003266.0,181646.0,PBBS,BROOKLYN
8189,2023-06-21,04:52:00,2023,June,Wednesday,Based on C/W on Scene,APP,POM,121,LT,121,1,O,1,CRIMINAL MISCHIEF,15,1,0,0,0,1,1,1,0,0,0,0,1,UPSET & RUDE,32.0,MALE,WHITE HISPANIC,5.6,250.0,HEA,BRO,BLK,121,B,378 PORT RICHMOND AVE,PORT RICHMOND AVE,946131.0,169804.0,PBSI,STATEN ISLAND
8190,2023-06-16,14:35:00,2023,June,Friday,Based on C/W on Scene,APP,POM,40,LT,40,1,O,1,MENACING,5,1,1,0,0,1,1,0,0,0,0,0,1,CALM,27.75,MALE,BLACK,5.9,160.0,THN,BRO,BLK,40,D,FOREST AVE && E 156 ST,FOREST AVE,1010201.0,237368.0,PBBX,BRONX
8191,2023-06-24,02:13:00,2023,June,Saturday,Based on Self Initiated,APP,PO,40,SGT,40,1,O,1,CPW,2,1,0,0,0,1,0,0,0,0,0,1,1,CALM,15.0,MALE,BLACK,5.1,185.0,MED,BRO,BLK,40,A,BROOK AVE && E 144 ST,BROOK AVE,1007271.0,234996.0,PBBX,BRONX
8192,2023-06-23,00:33:00,2023,June,Friday,Based on Self Initiated,APP,POM,41,LT,41,1,O,1,ROBBERY,30,1,1,0,0,1,0,0,0,0,0,0,1,CALM,18.0,MALE,BLACK HISPANIC,5.7,160.0,THN,BRO,BRO,41,D,SHERIDAN BOULEVARD && WESTCHESTER AVENUE,SHERIDAN BOULEVARD,1015856.0,240896.0,PBBX,BRONX
8193,2023-06-23,00:33:00,2023,June,Friday,Based on Self Initiated,APP,POM,41,LT,41,1,O,1,ROBBERY,30,1,1,0,0,1,0,0,0,0,0,0,1,CALM,17.0,MALE,BLACK HISPANIC,6.0,160.0,XXX,BRO,BLK,41,D,SHERIDAN BOULEVARD && WESTCHESTER AVENUE,SHERIDAN BOULEVARD,1015856.0,240896.0,PBBX,BRONX
8194,2023-06-24,19:53:00,2023,June,Saturday,Based on Self Initiated,APP,PO,808,SGT,808,1,O,5,CPW,7,1,0,0,0,1,1,0,0,0,0,0,1,NERVOUS,19.0,MALE,WHITE HISPANIC,5.1,100.0,THN,BRO,BLK,43,A,948 TAYLOR AVE,TAYLOR AVE,1022015.0,239788.0,PBBX,BRONX
8195,2023-06-23,20:29:00,2023,June,Friday,Based on Self Initiated,APP,PO,802,LT,802,1,O,1,CPW,1,1,0,0,0,1,1,0,0,0,0,0,1,CALM,24.0,MALE,BLACK,5.1,180.0,MED,BLK,BLK,73,C,SUTTER AVE && JUNIUS ST,SUTTER AVE,1011263.0,182761.0,PBBN,BROOKLYN
8196,2023-06-22,22:27:00,2023,June,Thursday,Based on Self Initiated,APP,POF,77,LT,77,1,O,5,CPW,1,1,0,0,0,1,1,0,0,0,0,0,1,IRATE AND AGGRESSIVE,16.0,MALE,BLACK,5.8,140.0,THN,BRO,XXX,77,D,RALPH AVE && ST MARKS AVE,RALPH AVE,1005850.0,184727.0,PBBN,BROOKLYN
8197,2023-06-24,22:05:00,2023,June,Saturday,Based on Self Initiated,APP,DT3,347,SGT,866,1,S,5,ASSAULT,10,1,0,0,0,0,0,0,0,0,0,0,1,COOPERATIVE,38.0,MALE,BLACK,5.8,200.0,MED,BRO,BLK,107,C,QUEENS BLVD && VAN WYCK EXPY,QUEENS BLVD,1033994.0,197699.0,PBQS,QUEENS
8198,2023-06-24,05:12:00,2023,June,Saturday,Based on Radio Run,APP,POM,109,SGT,109,1,O,1,ROBBERY,15,1,0,0,1,1,1,0,0,0,0,1,1,UPSET,27.75,MALE,BLACK,5.64,165.72,MED,BRO,BLK,109,B,PARSONS BLVD && ROOSEVELT AVE,PARSONS BLVD,1033540.0,216807.0,PBQN,QUEENS
8199,2023-06-25,01:35:00,2023,June,Sunday,Based on C/W on Scene,APP,POF,20,SGT,20,1,S,0,GRAND LARCENY AUTO,10,1,0,0,0,1,1,0,0,0,0,0,1,COOPERATIVE,43.0,MALE,WHITE HISPANIC,5.8,160.0,THN,BRO,BLK,20,A,W 66 ST && BROADWAY,W 66 ST,989177.0,221062.0,PBMN,MANHATTAN
8200,2023-06-20,22:45:00,2023,June,Tuesday,Based on Self Initiated,APP,PO,182,SGT,182,1,O,1,OTHER,7,1,0,0,1,1,1,1,0,0,0,1,1,INTOXICATED,38.0,MALE,BLACK,6.0,180.0,MED,BRO,BLK,23,D,310 E 115 ST,E 115 ST,1001419.0,229234.0,PBMN,MANHATTAN
8201,2023-06-21,23:43:00,2023,June,Wednesday,Based on Self Initiated,APP,PO,182,SGT,182,1,O,1,CPW,1,1,0,0,0,1,1,0,0,0,0,0,1,CALM,28.0,MALE,BLACK,5.1,165.0,MED,BLK,BLK,23,D,E 112 ST && 5 AVE,E 112 ST,998561.0,230061.0,PBMN,MANHATTAN
8202,2023-06-23,23:44:00,2023,June,Friday,Based on Self Initiated,APP,PO,182,SGT,182,1,I,1,CPW,1,1,0,0,0,1,1,0,0,0,0,0,1,ANGRY,27.75,MALE,BLACK,6.0,150.0,THN,BRO,BLK,25,C,1 E 125 ST,E 125 ST,1000320.0,233097.0,PBMN,MANHATTAN
8203,2023-06-23,17:46:00,2023,June,Friday,Based on Self Initiated,APP,PO,28,SSA,28,1,I,5,CPW,4,1,0,0,0,1,1,0,0,0,0,0,1,ANNOYED,30.0,MALE,BLACK,5.9,170.0,THN,BRO,BLK,28,A,70 LENOX AVE,LENOX AVE,998113.0,230746.0,PBMN,MANHATTAN
8204,2023-06-25,01:29:00,2023,June,Sunday,Based on Self Initiated,APP,PO,28,SSA,28,1,I,1,BURGLARY,2,1,0,1,0,1,0,1,0,0,1,0,1,AGGITATED,57.0,MALE,BLACK,5.6,175.0,MED,BRO,BLD,28,D,248 LENOX AVE,LENOX AVE,999086.0,232945.0,PBMN,MANHATTAN
8205,2023-06-24,02:59:00,2023,June,Saturday,Based on Self Initiated,APP,POF,30,SGT,30,1,O,1,CPSP,5,1,0,0,0,1,0,0,0,0,0,0,1,CALM,19.0,MALE,WHITE HISPANIC,5.7,180.0,THN,BRO,BRO,30,A,W 136 ST && RIVERSIDE DR,W 136 ST,996208.0,238650.0,PBMN,MANHATTAN
8206,2023-06-16,21:19:00,2023,June,Friday,Based on Self Initiated,APP,PO,182,SGT,182,1,O,3,CPW,1,1,0,0,0,1,1,0,0,0,0,0,1,ANGRY,17.0,MALE,WHITE HISPANIC,5.5,130.0,THN,BRO,BLK,34,C,SHERMAN AVE && W 207 ST,SHERMAN AVE,1006378.0,254721.0,PBMN,MANHATTAN
8207,2023-06-21,01:32:00,2023,June,Wednesday,Based on Self Initiated,APP,PO,182,SGT,182,1,O,3,CPW,8,1,0,0,1,1,1,1,0,0,0,1,1,ANXIOUS,17.0,MALE,BLACK HISPANIC,5.6,140.0,THN,BRO,BLK,34,D,124 SHERMAN AVE,SHERMAN AVE,1005131.0,254171.0,PBMN,MANHATTAN
8208,2023-06-23,00:33:00,2023,June,Friday,Based on Self Initiated,APP,POF,41,LT,41,1,I,1,ROBBERY,31,1,1,0,0,1,0,0,0,0,0,0,1,APP NORMAL,19.0,MALE,BLACK HISPANIC,5.9,120.0,THN,BRO,BLK,41,D,SHERIDAN BOULEVARD && WESTCHESTER AVENUE,SHERIDAN BOULEVARD,1015856.0,240896.0,PBBX,BRONX
8209,2023-06-23,00:33:00,2023,June,Friday,Based on Self Initiated,APP,POF,41,LT,41,1,I,1,ROBBERY,31,1,1,1,0,1,1,1,0,0,0,0,1,APP NORMAL,20.0,MALE,BLACK HISPANIC,5.9,170.0,THN,BRO,BLK,41,D,SHERIDAN BOULEVARD && WESTCHESTER AVENUE,SHERIDAN BOULEVARD,1015856.0,240896.0,PBBX,BRONX
8210,2023-06-23,22:22:00,2023,June,Friday,Based on Self Initiated,APP,PO,49,SGT,49,1,I,0,OTHER,2,1,0,0,0,1,0,0,0,0,0,0,1,CALM,16.0,FEMALE,WHITE HISPANIC,5.3,110.0,XXX,BLK,BLK,49,C,1219 ADEE AVE,ADEE AVE,1025206.0,256177.0,PBBX,BRONX
